vehicle,time,lat,long,Server_Time,Route,Trip,Inbound_Outbound,Stop_Name,Stop_Id,timestamp,uuid,ts,bus,trk2,text,description,media_text,dropfile_id,fob,rule,parameter,date
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,37cafbf9-da86-4144-a220-0c2ec29d9601,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,a3761a3e-cc56-46e9-b48a-280580f4bed5,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,63ea1acb-b607-4ec6-a6e0-3140ab948230,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,63d6d9f4-a507-4012-82cb-7b442651864f,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,0e307ca4-dc85-412f-ab0c-47d5b3fd5eef,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:18:21,42.438692,-76.496042,2025-06-26 16:18:26.697,30,1615,7,Green Commons,165,,76019f6a-5296-4628-9f58-d97943778516,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:51:13,42.482035,-76.489502,2025-06-26 16:51:17.780,30,1650,3,Ithaca Mall,3588,,6396045a-a0b1-4f5e-a0d2-181add8f4c20,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:52:55,42.482594,-76.485805,2025-06-26 16:52:58.557,30,1650,3,Tops Supermarke,3593,,826fb92c-8433-45fe-8108-d3f365f48920,,,,,,,,,,,2025-06-26
1111,2025-06-26 16:52:55,42.482594,-76.485805,2025-06-26 16:52:58.557,30,1650,3,Tops Supermarke,3593,,f1caa6dd-b50b-4237-9a33-66af091b62a2,,,,,,,,,,,2025-06-26
1111,2025-06-26 17:30:43,42.438729,-76.495683,2025-06-26 17:30:47.727,30,1730,7,Green Commons,165,,48908479-2b96-4e7a-b1bd-88a50b61f40f,,,,,,,,,,,2025-06-26
1111,2025-06-26 17:30:43,42.438729,-76.495683,2025-06-26 17:30:47.727,30,1730,7,Green Commons,165,,652c763d-011b-4a58-a710-e041c97acf45,,,,,,,,,,,2025-06-26
1111,2025-06-26 17:44:59,42.456659,-76.479695,2025-06-26 17:45:05.557,30,1730,7,Jessup @ Tripha,1355,,7070d73a-a79e-466c-af94-f0e8b911ca80,,,,,,,,,,,2025-06-26
1111,2025-06-26 18:45:45,42.438680,-76.496095,2025-06-26 18:45:48.817,30,1845,7,Green Commons,165,,2369cbf5-79ae-4480-8e02-7b682fcf5944,,,,,,,,,,,2025-06-26
1111,2025-06-26 18:45:45,42.438680,-76.496095,2025-06-26 18:45:48.817,30,1845,7,Green Commons,165,,32c303cc-795f-41f8-b67e-2c4c0834b76e,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:20:52,42.482041,-76.489506,2025-06-26 19:20:58.173,30,1920,3,Ithaca Mall,3588,,be01fb2b-968e-4b3c-ac20-d7e4ae745894,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,89c0ac08-761e-41eb-ab40-ca309663f608,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,925260af-aba9-4d68-a55b-2749ec1e4584,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,41cac3bd-fd93-4ae0-be7e-d1297eeaa783,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,33a8336c-f357-420b-8199-43fe13e08f18,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,2e1be348-c84b-4e2b-86a9-0fc0ed961205,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,7846dfea-2c42-4de6-9e63-6ff46b2823d0,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,cca43f72-5f23-404f-a518-686609a148c4,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,0f631f43-f073-4cab-985b-31f4dab2e61d,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,a41e2cf4-e8c8-4646-8ce2-5f381adada72,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,73e8f28f-a3cc-4569-9927-3835b85b5478,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,badd2e65-913b-4060-9993-9c70c44d5bd8,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,cb56557e-65d8-4820-b8e8-21b969ab37c6,,,,,,,,,,,2025-06-26
1111,2025-06-26 19:52:59,42.438695,-76.495915,2025-06-26 19:53:03.497,30,1950,7,Green Commons,165,,ff40c09b-8b2c-4415-a7c5-fc0b0bdcca0d,,,,,,,,,,,2025-06-26
1111,2025-06-26 21:00:28,42.438696,-76.496060,2025-06-26 21:00:33.027,32,2100,7,Green Commons,165,,34e4b8bc-0694-44dc-9748-141e7b26a7b8,,,,,,,,,,,2025-06-26
1111,2025-06-26 21:00:28,42.438696,-76.496060,2025-06-26 21:00:33.027,32,2100,7,Green Commons,165,,16e01fad-85e7-4b2c-9210-b01aee950d92,,,,,,,,,,,2025-06-26
1111,2025-06-26 21:35:24,42.489179,-76.464006,2025-06-26 21:35:27.943,32,2133,3,Airport,3785,,13b9fe0b-2ef7-45c0-beea-28124e8ff2e4,,,,,,,,,,,2025-06-26
1111,2025-06-26 22:18:58,42.438757,-76.495986,2025-06-26 22:19:02.843,32,2215,7,Green Commons,165,,6db8c244-11eb-43d3-bb1c-ab1e9989ed9d,,,,,,,,,,,2025-06-26
1112,2025-06-26 06:46:48,42.452520,-76.505591,2025-06-26 06:46:49.487,17,646,3,TCAT Office,998,,82f8f197-def9-4d87-8e71-e0dff38f10f8,,,,,,,,,,,2025-06-26
1112,2025-06-26 06:46:48,42.452520,-76.505591,2025-06-26 06:46:49.487,17,646,3,TCAT Office,998,,e1000e47-74b0-42d0-b069-cd78e30cb92c,,,,,,,,,,,2025-06-26
1112,2025-06-26 06:46:48,42.452520,-76.505591,2025-06-26 06:46:49.487,17,646,3,TCAT Office,998,,2e604474-7f14-4802-9ae0-0d9ac5f5d37b,,,,,,,,,,,2025-06-26
1112,2025-06-26 06:46:48,42.452520,-76.505591,2025-06-26 06:46:49.487,17,646,3,TCAT Office,998,,8af29287-9b72-4d6c-8cdb-c400a9086809,,,,,,,,,,,2025-06-26
1113,2025-06-26 19:39:22,42.428853,-76.512697,2025-06-26 20:38:19.123,15,1939,3,WalMart,549,,95df2d2e-d134-4b47-af5b-3a67814a9603,,,,,,,,,,,2025-06-26
1501,2025-06-26 07:19:48,42.538058,-76.500674,2025-06-26 07:19:49.180,37,718,3,Lansing Twn Hl,3137,,22bd3a88-9931-4c98-b20d-29c4bec3f1c5,,,,,,,,,,,2025-06-26
1501,2025-06-26 07:19:48,42.538058,-76.500674,2025-06-26 07:19:49.180,37,718,3,Lansing Twn Hl,3137,,c711f43c-b7d9-4c22-93de-30744687b36f,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:13:54,42.438802,-76.495677,2025-06-26 08:13:58.140,43,813,7,Green Commons,165,,cca3cd6a-9e80-4434-bcc4-954f33017820,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:13:54,42.438802,-76.495677,2025-06-26 08:13:58.140,43,813,7,Green Commons,165,,110df11d-5d55-4ef2-90b0-22914ed6cd51,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:13:54,42.438802,-76.495677,2025-06-26 08:13:58.140,43,813,7,Green Commons,165,,53d5ad35-4553-4190-b775-84b98f703e15,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:13:54,42.438802,-76.495677,2025-06-26 08:13:58.140,43,813,7,Green Commons,165,,886f32fd-af44-42d4-98c4-ddbda77b9a53,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:26:55,42.446539,-76.482652,2025-06-26 08:27:00.710,43,813,7,Statler Hall,1533,,99e62c3e-11ff-4f47-9052-f456fee0ffe1,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:26:55,42.446539,-76.482652,2025-06-26 08:27:00.710,43,813,7,Statler Hall,1533,,4b53a68d-9ec7-44f4-bc7a-743dc7cd5dd6,,,,,,,,,,,2025-06-26
1501,2025-06-26 08:57:23,42.503314,-76.290611,2025-06-26 08:57:26.433,43,854,3,TC3,4783,,de0d0e88-ec12-4f6a-8df0-4d098c7be779,,,,,,,,,,,2025-06-26
1501,2025-06-26 09:03:22,42.490539,-76.300687,2025-06-26 09:03:26.533,43,854,3,Dryden Vill Lib,4718,,f0e51472-0a13-4e87-8252-abb33a80a1c8,,,,,,,,,,,2025-06-26
1501,2025-06-26 09:04:10,42.490347,-76.304591,2025-06-26 09:04:14.200,43,854,3,Main @ Rocheste,4716,,79db904e-2c65-4469-9d7d-e89ec9abef26,,,,,,,,,,,2025-06-26
1501,2025-06-26 09:17:40,42.453894,-76.441831,2025-06-26 09:17:42.910,43,854,3,Varna,4512,,d80480a6-473f-482b-8847-006d08c08445,,,,,,,,,,,2025-06-26
1501,2025-06-26 09:17:40,42.453894,-76.441831,2025-06-26 09:17:42.910,43,854,3,Varna,4512,,bec30000-d605-479a-9f41-7e2c73dabad3,,,,,,,,,,,2025-06-26
1501,2025-06-26 09:35:00,42.440498,-76.497629,2025-06-26 09:35:05.507,17,929,7,Seneca Commons,100,,1436a1ef-fb7d-4210-bd62-2cb5514f897b,,,,,,,,,,,2025-06-26
1501,2025-06-26 10:34:22,42.437137,-76.462813,2025-06-26 10:34:25.380,82,1030,4,E Hill Plaza,1774,,6f0a481f-5e79-48c6-91e4-f80646550793,,,,,,,,,,,2025-06-26
1501,2025-06-26 10:34:22,42.437137,-76.462813,2025-06-26 10:34:25.380,82,1030,4,E Hill Plaza,1774,,a864563a-bac8-4912-a49e-a397378aaa41,,,,,,,,,,,2025-06-26
1501,2025-06-26 10:34:22,42.437137,-76.462813,2025-06-26 10:34:25.380,82,1030,4,E Hill Plaza,1774,,903d1207-323c-4a8f-af58-27ca40821b77,,,,,,,,,,,2025-06-26
1501,2025-06-26 11:00:51,42.437135,-76.462672,2025-06-26 11:00:53.547,82,1100,4,E Hill Plaza,1774,,8d41d8ce-f884-45ac-993b-dfbd52c0dce8,,,,,,,,,,,2025-06-26
1501,2025-06-26 11:30:32,42.437116,-76.462596,2025-06-26 11:30:37.927,82,1130,4,E Hill Plaza,1774,,d31878af-b76e-4581-a4ad-009a2bc51eda,,,,,,,,,,,2025-06-26
1501,2025-06-26 12:00:28,42.437113,-76.462499,2025-06-26 12:00:32.933,82,1200,4,E Hill Plaza,1774,,7a65ad03-eb55-4865-873d-6ee375a236fd,,,,,,,,,,,2025-06-26
1501,2025-06-26 12:30:22,42.437088,-76.462839,2025-06-26 12:30:27.250,82,1230,4,E Hill Plaza,1774,,990689b4-6863-43e4-9e7b-65fb5e876c8f,,,,,,,,,,,2025-06-26
1501,2025-06-26 13:00:25,42.437153,-76.462833,2025-06-26 13:00:30.377,82,1300,4,E Hill Plaza,1774,,fe56f66a-9b58-4d6c-9c73-cc11ff08f094,,,,,,,,,,,2025-06-26
1501,2025-06-26 13:00:25,42.437153,-76.462833,2025-06-26 13:00:30.377,82,1300,4,E Hill Plaza,1774,,3fbac6ff-f69f-4b2c-baa3-d93e300e6ef4,,,,,,,,,,,2025-06-26
1501,2025-06-26 13:03:02,42.439536,-76.465933,2025-06-26 13:03:07.627,82,1300,4,CISER,1770,,81c34f61-9711-4d3e-b2de-b0c9765ba657,,,,,,,,,,,2025-06-26
1501,2025-06-26 14:00:37,42.437140,-76.462119,2025-06-26 14:00:41.837,82,1400,4,E Hill Plaza,1774,,ccd101c3-ccfe-4f16-9dd7-4c8ab701f315,,,,,,,,,,,2025-06-26
1501,2025-06-26 14:14:39,42.446975,-76.482579,2025-06-26 14:14:43.090,82,1400,4,Uris Hall Acros,1540,,aa6974fd-65cd-4fdf-b19d-469b27256c65,,,,,,,,,,,2025-06-26
1501,2025-06-26 14:16:46,42.445011,-76.481855,2025-06-26 14:16:52.127,82,1400,4,Sage Hall,1534,,ff5dfd5c-6921-4fe1-bc77-f5569c70488a,,,,,,,,,,,2025-06-26
1501,2025-06-26 14:16:46,42.445011,-76.481855,2025-06-26 14:16:52.127,82,1400,4,Sage Hall,1534,,8770ec25-90f6-4e99-bbe0-990892e5d6e6,,,,,,,,,,,2025-06-26
1501,2025-06-26 14:35:21,42.441200,-76.476360,2025-06-26 14:35:27.087,82,1430,4,Maplewood Apts,1754,,50539b5f-1a40-4c64-b62a-0075d3f45367,,,,,,,,,,,2025-06-26
1501,2025-06-26 15:02:12,42.437051,-76.462339,2025-06-26 15:02:17.780,82,1500,4,E Hill Plaza,1774,,aca14ecf-9e97-44cc-a412-d0186103ab3a,,,,,,,,,,,2025-06-26
1501,2025-06-26 15:35:46,42.437104,-76.462673,2025-06-26 15:35:51.620,82,1530,4,E Hill Plaza,1774,,242f104b-5667-4d20-aec5-a04c5511bb2b,,,,,,,,,,,2025-06-26
1501,2025-06-26 15:35:46,42.437104,-76.462673,2025-06-26 15:35:51.620,82,1530,4,E Hill Plaza,1774,,615d7729-a6e7-47ee-87ad-e4d09528a38d,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:03:27,42.437156,-76.462041,2025-06-26 16:03:31.847,82,1600,4,E Hill Plaza,1774,,85acabc3-c5f9-4607-9e0f-fbbd270a9c0d,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:03:27,42.437156,-76.462041,2025-06-26 16:03:31.847,82,1600,4,E Hill Plaza,1774,,e3c8b017-7387-4de8-87c4-fd43c10d8ff3,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:11:24,42.447430,-76.467226,2025-06-26 16:11:29.990,82,1600,4,Vet School,1555,,51547870-7326-4029-b8f5-eaef16873461,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:38:17,42.447334,-76.467312,2025-06-26 16:38:20.500,21,1638,7,Vet School,1555,,a5c7388c-2a85-4678-9842-8208dafd54fc,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:45:49,42.445486,-76.483277,2025-06-26 16:45:52.473,21,1638,7,Sage Hall,1534,,15310ee0-160f-47f2-9996-f3020891f3fb,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:57:39,42.440457,-76.497581,2025-06-26 16:57:43.733,21,1638,7,Seneca Commons,100,,8c0db16a-4323-4b2c-809c-63ff59a351c8,,,,,,,,,,,2025-06-26
1501,2025-06-26 16:57:39,42.440457,-76.497581,2025-06-26 16:57:43.733,21,1638,7,Seneca Commons,100,,e7067cc5-6a14-4774-b8e4-36a700b444a6,,,,,,,,,,,2025-06-26
1501,2025-06-26 17:04:03,42.441032,-76.514394,2025-06-26 17:04:07.543,21,1638,7,Buffalo @ Taugh,676,,6e50b74a-4e3f-45c7-b2ce-0fd0a90e04c3,,,,,,,,,,,2025-06-26
1502,2025-06-26 06:41:27,42.437678,-76.484127,2025-06-26 06:41:27.600,43,637,7,Mitchell @ Coll,1713,,06b3b20d-0d35-470a-9f5c-4557ed91f5a4,,,,,,,,,,,2025-06-26
1502,2025-06-26 06:41:27,42.437678,-76.484127,2025-06-26 06:41:27.600,43,637,7,Mitchell @ Coll,1713,,eb55bfe2-518d-4b09-a779-071cc909fdba,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:00:23,42.498847,-76.298077,2025-06-26 07:00:26.657,43,637,7,North @ Lee,4751,,b98de438-34bb-4f7c-831c-f88db4973591,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:09:19,42.494079,-76.297937,2025-06-26 07:09:22.470,43,705,3,43 North St - V,4750,,fa5a57ac-3f25-49cd-8b7a-b6c5eb9c1510,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:21:39,42.459969,-76.428427,2025-06-26 07:21:41.650,43,705,3,Dryden Rd @ Tur,4522,,fd66e67b-b9d0-4227-9648-48f7a3037cd5,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:23:40,42.453884,-76.441785,2025-06-26 07:23:45.190,43,705,3,Varna,4512,,6b4e56a9-852e-4148-a658-ac433b6589c4,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:51:44,42.438730,-76.496062,2025-06-26 07:51:50.540,30,750,7,Green Commons,165,,2614178a-1f77-4fa1-b76e-78822c81662a,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:51:44,42.438730,-76.496062,2025-06-26 07:51:50.540,30,750,7,Green Commons,165,,6e07d10b-78fe-4046-a4eb-b030ea690865,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:51:44,42.438730,-76.496062,2025-06-26 07:51:50.540,30,750,7,Green Commons,165,,e8adaffa-33ce-47b5-93e8-79de65c182d0,,,,,,,,,,,2025-06-26
1502,2025-06-26 07:51:44,42.438730,-76.496062,2025-06-26 07:51:50.540,30,750,7,Green Commons,165,,989e4ccf-1948-4ee5-8a07-5360704561c8,,,,,,,,,,,2025-06-26
1802,2025-06-26 06:40:59,42.452601,-76.505414,2025-06-26 06:41:02.917,51,630,7,Undefined,0,,cff0674e-d1e1-4fd1-b985-f41cac127894,,,,,,,,,,,2025-06-26
1802,2025-06-26 09:31:14,42.438887,-76.501733,2025-06-26 09:31:15.400,51,859,3,Albany at Salva,112,,af2f11f2-d412-496d-8f23-e81203f5de6a,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:18:25,42.438723,-76.495964,2025-06-26 06:18:27.197,21,615,7,Green Commons,165,,e4ab44a1-1a2f-4b17-915a-1df1fba7928f,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:18:25,42.438723,-76.495964,2025-06-26 06:18:27.197,21,615,7,Green Commons,165,,a9a520ae-fcf2-4941-baa5-754b1067ee6a,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:39:34,42.537194,-76.648863,2025-06-26 06:39:35.030,21,615,7,E Main @ Cemete,2615,,f45519d0-2e48-41b3-bf11-bc95d1a4a9e4,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:39:34,42.537194,-76.648863,2025-06-26 06:39:35.030,21,615,7,E Main @ Cemete,2615,,8cadb0e8-3e9d-4d62-b81f-967fa96d493e,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:41:37,42.541295,-76.659478,2025-06-26 06:41:38.543,21,615,7,Main @ South (T,2623,,6a0f53cb-75b3-4f95-aa8b-a51f2595968a,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:47:43,42.547209,-76.675785,2025-06-26 06:47:45.530,21,647,3,Compass MHC,2671,,c22e078f-af77-40e9-a9ca-cbfda115020a,,,,,,,,,,,2025-06-26
1803,2025-06-26 06:54:14,42.538921,-76.652371,2025-06-26 06:54:17.097,21,647,3,TBurg School,2620,,8918dc0d-f752-45b7-bf23-f5f7083f2733,,,,,,,,,,,2025-06-26
1807,2025-06-26 08:39:03,42.447527,-76.470207,2025-06-26 08:39:08.297,81,838,6,Dairy Bar,1547,,45916b12-2515-4884-8bf9-8b7644ebd884,,,,,,,,,,,2025-06-26
1808,2025-06-26 08:25:21,42.451724,-76.505023,2025-06-26 08:25:23.947,17,818,3,Guthrie Cty Har,996,,ab7f3bb2-9384-40db-be27-c6114156c99b,,,,,,,,,,,2025-06-26
1808,2025-06-26 08:29:49,42.451412,-76.502193,2025-06-26 08:29:53.493,17,818,3,Dey @ Lincoln,918,,e598889f-9254-45dc-8362-4fd3e3c956d0,,,,,,,,,,,2025-06-26
1808,2025-06-26 09:10:24,42.478453,-76.482430,2025-06-26 09:10:33.147,30,905,3,Lansing West Ap,3525,,55a7d7f3-e4c5-4b2b-9a96-666d6a961040,,,,,,,,,,,2025-06-26
1808,2025-06-26 09:47:25,42.439035,-76.495996,2025-06-26 09:47:34.457,30,945,7,Green Commons,165,,099c70c8-db07-4f88-be6b-1a3a00594466,,,,,,,,,,,2025-06-26
1808,2025-06-26 09:47:25,42.439035,-76.495996,2025-06-26 09:47:34.457,30,945,7,Green Commons,165,,c51a86cf-0b86-48de-9d14-baa8c7eaac8f,,,,,,,,,,,2025-06-26
1808,2025-06-26 10:10:48,42.485334,-76.489006,2025-06-26 10:11:03.777,30,945,7,Graham@Butler,3587,,e07555a8-0334-4e3c-bc51-f2d9d2f00733,,,,,,,,,,,2025-06-26
1808,2025-06-26 10:22:35,42.482169,-76.489300,2025-06-26 10:22:49.770,30,1020,3,Ithaca Mall,3588,,44421d8a-1564-405a-8d0e-e698cd45304d,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:01:07,42.438756,-76.496017,2025-06-26 11:01:21.020,30,1100,7,Green Commons,165,,aa9020e9-b721-487a-b3f7-698e7c7a3d4d,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:01:07,42.438756,-76.496017,2025-06-26 11:01:21.020,30,1100,7,Green Commons,165,,ca482282-1760-4564-a799-6422390239a1,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:01:07,42.438756,-76.496017,2025-06-26 11:01:21.020,30,1100,7,Green Commons,165,,5d046240-baa4-441f-bebd-b9707392562c,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:01:07,42.438756,-76.496017,2025-06-26 11:01:21.020,30,1100,7,Green Commons,165,,826c1d19-b0b6-444f-8957-e892e0397dfa,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:35:41,42.482145,-76.489250,2025-06-26 11:35:47.367,30,1135,3,Ithaca Mall,3588,,23f054a0-555f-403f-841e-cd05b8e47623,,,,,,,,,,,2025-06-26
1808,2025-06-26 11:35:41,42.482145,-76.489250,2025-06-26 11:35:47.367,30,1135,3,Ithaca Mall,3588,,e9e9ed9e-8b88-4fe5-a702-5bf94e821cb0,,,,,,,,,,,2025-06-26
1808,2025-06-26 12:16:58,42.438674,-76.496175,2025-06-26 12:17:02.400,30,1215,7,Green Commons,165,,91b6991d-a3be-48a8-ad00-8000e5c70602,,,,,,,,,,,2025-06-26
1808,2025-06-26 12:16:58,42.438674,-76.496175,2025-06-26 12:17:02.400,30,1215,7,Green Commons,165,,946bee91-9b16-4fd7-aa36-212b23d9be64,,,,,,,,,,,2025-06-26
1808,2025-06-26 13:30:53,42.438860,-76.496005,2025-06-26 13:31:09.907,30,1330,7,Green Commons,165,,ee0c0f70-15d1-4ab4-a83a-c6ae0b741f6d,,,,,,,,,,,2025-06-26
1808,2025-06-26 13:30:53,42.438860,-76.496005,2025-06-26 13:31:09.907,30,1330,7,Green Commons,165,,b69f449b-ab6f-43fe-993b-f83bc0f0cc70,,,,,,,,,,,2025-06-26
1808,2025-06-26 13:30:53,42.438860,-76.496005,2025-06-26 13:31:09.907,30,1330,7,Green Commons,165,,6c039a8b-f652-44c2-86e6-45441c0b36b9,,,,,,,,,,,2025-06-26
1808,2025-06-26 13:30:53,42.438860,-76.496005,2025-06-26 13:31:09.907,30,1330,7,Green Commons,165,,a17fdad2-73d6-436d-b443-9d6184fb6af4,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:11:20,42.482577,-76.485856,2025-06-26 14:11:36.183,30,1405,3,Tops Supermarke,3593,,6788856c-219a-4c08-b0a7-586741080445,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:11:20,42.482577,-76.485856,2025-06-26 14:11:36.183,30,1405,3,Tops Supermarke,3593,,19e059a3-00f6-42e0-beca-ad8704612598,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:11:20,42.482577,-76.485856,2025-06-26 14:11:36.183,30,1405,3,Tops Supermarke,3593,,1d41de46-b7ac-43bf-b9f0-f718d62b8232,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:11:20,42.482577,-76.485856,2025-06-26 14:11:36.183,30,1405,3,Tops Supermarke,3593,,2919cee9-461d-4ebc-9403-77c756fe8ce5,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:23:56,42.455830,-76.481144,2025-06-26 14:24:02.690,30,1405,3,Jessup @ Tripha,1356,,968f31ac-1e6b-4617-87b8-4d1d99466b36,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:44:32,42.439069,-76.501718,2025-06-26 14:44:39.160,30,1405,3,Albany at Salva,112,,875fb3ae-8b53-44a6-8156-41c05c88080e,,,,,,,,,,,2025-06-26
1808,2025-06-26 14:44:32,42.439069,-76.501718,2025-06-26 14:44:39.160,30,1405,3,Albany at Salva,112,,e3fe4f60-24f1-42f1-868d-4143b9a0f6fc,,,,,,,,,,,2025-06-26
1808,2025-06-26 15:22:00,42.482237,-76.489217,2025-06-26 15:22:05.683,30,1520,3,Ithaca Mall,3588,,46063547-dbca-49f9-ab65-b7b60e77853d,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:02:12,42.438602,-76.496183,2025-06-26 16:02:16.447,30,1600,7,Green Commons,165,,98fd03cb-98e9-4627-b150-f96d2bf81ebe,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:07:04,42.438576,-76.485244,2025-06-26 16:07:09.430,30,1600,7,College @ Mitch,1711,,6ba86f7f-2b3c-42dc-8fdd-24e043ddeacc,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:13:36,42.446432,-76.482730,2025-06-26 16:13:43.270,30,1600,7,Statler Hall,1533,,49ec261f-98bf-4d6c-ac74-2bb1ddc7c2d8,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:13:36,42.446432,-76.482730,2025-06-26 16:13:43.270,30,1600,7,Statler Hall,1533,,019f69af-8f6d-4a5a-8be1-89f8429fae1b,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:13:36,42.446432,-76.482730,2025-06-26 16:13:43.270,30,1600,7,Statler Hall,1533,,a0a64cef-a6cb-4a87-8411-2b575c613619,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:13:36,42.446432,-76.482730,2025-06-26 16:13:43.270,30,1600,7,Statler Hall,1533,,d990ca58-b3de-4756-8796-bd51912f98ad,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:38:11,42.482139,-76.489323,2025-06-26 16:38:16.033,30,1635,3,Ithaca Mall,3588,,a5fdf66d-84ef-46cd-b0c5-b7f1fa64d7e7,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:41:50,42.476043,-76.482032,2025-06-26 16:41:56.517,30,1635,3,Triphammer at K,3522,,c91a8a2f-dc56-4e3f-8b4e-5c9b1956f52e,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:46:42,42.456736,-76.477550,2025-06-26 16:46:48.013,30,1635,3,RPCC,1344,,d8970609-b39c-4778-987b-3f695ee1ef22,,,,,,,,,,,2025-06-26
1808,2025-06-26 16:46:42,42.456736,-76.477550,2025-06-26 16:46:48.013,30,1635,3,RPCC,1344,,84f10e80-d9e5-4178-ad03-cc918700986d,,,,,,,,,,,2025-06-26
